date,maxtemp_c,mintemp_c,avgtemp_c,city,region,country,lat,lon,weekday,day_num,month_num,month,year,week,alpha-3,continent
2023-10-25,22.1,10.3,16.2,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,wednesday,25,10,October  ,2023,43,ARG,Americas
2023-10-26,25.5,11.5,18.3,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,thursday ,26,10,October  ,2023,43,ARG,Americas
2023-10-27,25.8,14.2,19.7,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,friday   ,27,10,October  ,2023,43,ARG,Americas
2023-10-28,28.0,16.8,21.4,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,saturday ,28,10,October  ,2023,43,ARG,Americas
2023-10-29,24.7,15.1,19.4,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,sunday   ,29,10,October  ,2023,44,ARG,Americas
2023-10-30,17.5,11.8,15.6,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,monday   ,30,10,October  ,2023,44,ARG,Americas
2023-10-31,19.4,13.0,15.4,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,tuesday  ,31,10,October  ,2023,44,ARG,Americas
2023-11-01,16.3,12.2,13.9,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,wednesday,1,11,November ,2023,44,ARG,Americas
2023-11-02,15.2,11.8,13.4,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,thursday ,2,11,November ,2023,44,ARG,Americas
2023-11-03,14.2,9.1,11.4,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,friday   ,3,11,November ,2023,44,ARG,Americas
2023-11-04,22.0,8.4,15.0,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,saturday ,4,11,November ,2023,44,ARG,Americas
2023-11-05,24.6,11.3,17.6,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,sunday   ,5,11,November ,2023,45,ARG,Americas
2023-11-06,26.0,13.1,19.3,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,monday   ,6,11,November ,2023,45,ARG,Americas
2023-11-07,32.3,15.9,22.8,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,tuesday  ,7,11,November ,2023,45,ARG,Americas
2023-11-08,25.8,16.4,20.2,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,wednesday,8,11,November ,2023,45,ARG,Americas
2023-11-09,24.9,13.9,19.2,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,thursday ,9,11,November ,2023,45,ARG,Americas
2023-11-10,18.5,14.6,16.0,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,friday   ,10,11,November ,2023,45,ARG,Americas
2023-11-11,25.3,15.8,20.0,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,saturday ,11,11,November ,2023,45,ARG,Americas
2023-11-12,24.9,15.9,19.3,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,sunday   ,12,11,November ,2023,46,ARG,Americas
2023-11-13,17.9,14.3,15.7,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,monday   ,13,11,November ,2023,46,ARG,Americas
2023-11-14,24.1,14.2,19.1,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,tuesday  ,14,11,November ,2023,46,ARG,Americas
2023-11-15,28.0,16.4,21.0,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,wednesday,15,11,November ,2023,46,ARG,Americas
2023-11-16,25.7,15.1,20.3,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,thursday ,16,11,November ,2023,46,ARG,Americas
2023-11-17,29.0,15.4,20.2,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,friday   ,17,11,November ,2023,46,ARG,Americas
2023-11-18,20.6,13.8,17.0,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,saturday ,18,11,November ,2023,46,ARG,Americas
2023-11-19,26.5,12.3,19.5,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,sunday   ,19,11,November ,2023,47,ARG,Americas
2023-11-20,31.0,16.2,23.8,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,monday   ,20,11,November ,2023,47,ARG,Americas
2023-11-21,29.8,16.4,23.0,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,tuesday  ,21,11,November ,2023,47,ARG,Americas
2023-11-22,28.4,17.0,22.1,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,wednesday,22,11,November ,2023,47,ARG,Americas
2023-11-23,31.5,15.1,23.5,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,thursday ,23,11,November ,2023,47,ARG,Americas
2023-11-24,26.0,13.7,19.2,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,friday   ,24,11,November ,2023,47,ARG,Americas
2023-11-25,28.9,15.7,21.9,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,saturday ,25,11,November ,2023,47,ARG,Americas
2023-11-26,32.0,16.8,24.3,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,sunday   ,26,11,November ,2023,48,ARG,Americas
2023-11-27,33.2,18.9,25.9,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,monday   ,27,11,November ,2023,48,ARG,Americas
2023-11-28,33.5,20.1,26.5,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,tuesday  ,28,11,November ,2023,48,ARG,Americas
2023-11-29,23.7,20.4,21.7,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,wednesday,29,11,November ,2023,48,ARG,Americas
2023-11-30,34.3,18.9,26.0,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,thursday ,30,11,November ,2023,48,ARG,Americas
2023-12-01,24.7,20.1,22.0,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,friday   ,1,12,December ,2023,48,ARG,Americas
2023-12-02,30.7,18.8,24.0,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,saturday ,2,12,December ,2023,48,ARG,Americas
2023-12-03,18.1,14.0,15.6,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,sunday   ,3,12,December ,2023,49,ARG,Americas
2023-12-04,22.4,12.1,17.7,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,monday   ,4,12,December ,2023,49,ARG,Americas
2023-12-05,20.4,16.4,18.0,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,tuesday  ,5,12,December ,2023,49,ARG,Americas
2023-12-06,20.5,17.2,18.7,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,wednesday,6,12,December ,2023,49,ARG,Americas
2023-12-07,23.7,17.2,19.6,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,thursday ,7,12,December ,2023,49,ARG,Americas
2023-12-08,26.0,15.5,20.5,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,friday   ,8,12,December ,2023,49,ARG,Americas
2023-12-09,25.5,14.9,20.1,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,saturday ,9,12,December ,2023,49,ARG,Americas
2023-12-10,28.6,16.4,22.6,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,sunday   ,10,12,December ,2023,50,ARG,Americas
2023-12-11,30.8,17.8,24.1,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,monday   ,11,12,December ,2023,50,ARG,Americas
2023-12-12,34.5,20.2,26.7,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,tuesday  ,12,12,December ,2023,50,ARG,Americas
2023-12-13,34.0,22.1,27.0,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,wednesday,13,12,December ,2023,50,ARG,Americas
2023-12-14,27.9,21.1,24.3,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,thursday ,14,12,December ,2023,50,ARG,Americas
2023-12-15,31.5,21.4,25.1,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,friday   ,15,12,December ,2023,50,ARG,Americas
2023-12-16,29.3,22.4,25.5,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,saturday ,16,12,December ,2023,50,ARG,Americas
2023-12-17,29.5,20.7,25.5,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,sunday   ,17,12,December ,2023,51,ARG,Americas
2023-12-18,22.0,18.3,20.3,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,monday   ,18,12,December ,2023,51,ARG,Americas
2023-12-19,24.3,14.1,18.6,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,tuesday  ,19,12,December ,2023,51,ARG,Americas
2023-12-20,20.7,16.3,18.3,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,wednesday,20,12,December ,2023,51,ARG,Americas
2023-12-21,29.2,17.6,22.5,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,thursday ,21,12,December ,2023,51,ARG,Americas
2023-12-22,29.4,18.6,23.8,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,friday   ,22,12,December ,2023,51,ARG,Americas
2023-12-23,35.3,19.4,26.7,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,saturday ,23,12,December ,2023,51,ARG,Americas
2023-12-24,33.5,19.8,25.6,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,sunday   ,24,12,December ,2023,52,ARG,Americas
2023-12-25,25.9,17.9,21.5,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,monday   ,25,12,December ,2023,52,ARG,Americas
2023-12-26,26.7,13.5,20.1,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,tuesday  ,26,12,December ,2023,52,ARG,Americas
2023-12-27,31.7,17.4,24.6,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,wednesday,27,12,December ,2023,52,ARG,Americas
2023-12-28,33.8,21.0,26.7,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,thursday ,28,12,December ,2023,52,ARG,Americas
2023-12-29,28.8,18.7,23.8,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,friday   ,29,12,December ,2023,52,ARG,Americas
2023-12-30,27.9,14.1,21.0,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,saturday ,30,12,December ,2023,52,ARG,Americas
2023-12-31,28.6,18.3,23.3,Buenos Aires,Distrito Federal,Argentina,-34.59,-58.67,sunday   ,31,12,December ,2023,53,ARG,Americas
